product_key,product_no,product_description,product_category,abc_class,store_count,critical_items,high_risk_items,excess_stock_items,inventory_value_at_risk,risk_items
1898,PROD-176002,PROD-188076 SEG-520268 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,0,0,4,0.0,0
1191,PROD-167638,PROD-149325 SEG-511442 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,0,0,2,0.0,0
1197,PROD-167644,PROD-149323 SEG-511442 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,40,0,0,0,0.0,0
1201,PROD-167783,PROD-138232 SEG-508701 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,22,0,0,3,0.0,0
1202,PROD-167784,PROD-138237 SEG-508701 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,22,0,0,5,0.0,0
1203,PROD-167785,PROD-138235 SEG-508701 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,22,0,0,4,0.0,0
356,PROD-146039,PROD-190025 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,20,0,0,3,0.0,0
357,PROD-146040,PROD-190026 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,23,0,0,3,0.0,0
359,PROD-146042,PROD-190028 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,34,0,0,10,0.0,0
1204,PROD-167786,PROD-138239 SEG-508701 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,22,0,0,4,0.0,0
1210,PROD-167823,PROD-114513 SEG-502553 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,32,0,0,2,0.0,0
1213,PROD-167826,PROD-114520 SEG-502553 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,32,0,0,7,0.0,0
1214,PROD-168037,PROD-168252 SEG-515945 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,4,0.0,0
1215,PROD-168049,PROD-168248 SEG-515944 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,0,0,2,0.0,0
1216,PROD-168050,PROD-168247 SEG-515944 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,0,0,4,0.0,0
1217,PROD-168053,PROD-168236 SEG-515941 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,0,0,3,0.0,0
608,PROD-156875,PROD-104383 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,9,0,0,2,0.0,0
1219,PROD-168056,PROD-168241 SEG-515942 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,10,0,0,0,0.0,0
1883,PROD-175962,PROD-152554 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,40,0,0,0,0.0,0
1884,PROD-175963,PROD-152546 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1885,PROD-175964,PROD-154303 SEG-512708 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,0,0,0,0.0,0
1886,PROD-175965,PROD-154304 SEG-512708 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,0,0,0,0.0,0
1887,PROD-175966,PROD-154305 SEG-512708 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,0,0,0,0.0,0
1888,PROD-175967,PROD-154306 SEG-512708 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,0,0,1,0.0,0
1889,PROD-175968,PROD-154307 SEG-512708 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,0,0,1,0.0,0
1222,PROD-168060,PROD-168233 SEG-515940 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,10,0,0,2,0.0,0
1223,PROD-168061,PROD-168232 SEG-515940 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,18,0,0,3,0.0,0
1224,PROD-168062,PROD-168231 SEG-515940 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,18,0,0,1,0.0,0
1225,PROD-168063,PROD-168234 SEG-515940 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,11,0,0,0,0.0,0
1226,PROD-168065,PROD-168256 SEG-515946 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,14,0,0,3,0.0,0
1227,PROD-168066,PROD-168255 SEG-515946 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,13,0,0,4,0.0,0
1228,PROD-168067,PROD-168258 SEG-515946 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,2,0,0,0,0.0,0
1229,PROD-168068,PROD-168272 SEG-515949 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,12,0,0,0,0.0,0
1230,PROD-168069,PROD-168271 SEG-515949 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,18,0,0,1,0.0,0
1231,PROD-168070,PROD-168270 SEG-515949 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,18,0,0,1,0.0,0
1232,PROD-168072,PROD-168261 SEG-515947 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,8,0,0,2,0.0,0
1233,PROD-168073,PROD-168260 SEG-515947 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,11,0,0,1,0.0,0
1234,PROD-168076,PROD-168245 SEG-515943 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,10,0,0,0,0.0,0
1235,PROD-168077,PROD-168244 SEG-515943 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,0,0,2,0.0,0
369,PROD-146818,PROD-174396 SEG-517036 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,16,0,0,2,0.0,0
370,PROD-146819,PROD-174397 SEG-517036 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,1,4,0.0,2
340,PROD-145911,PROD-174375 SEG-517032 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,C,25,0,0,1,0.0,0
341,PROD-145912,PROD-174376 SEG-517032 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,31,0,0,9,0.0,0
343,PROD-145914,PROD-174378 SEG-517032 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,26,0,0,2,0.0,0
346,PROD-145917,PROD-174381 SEG-517032 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,18,0,0,1,0.0,0
1236,PROD-168078,PROD-168243 SEG-515943 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,0,0,4,0.0,0
1237,PROD-168093,PROD-168229 SEG-515939 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,15,0,0,0,0.0,0
1240,PROD-168096,PROD-168230 SEG-515939 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,17,0,0,0,0.0,0
1243,PROD-168101,PROD-170289 SEG-516312 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,8,0,0,1,0.0,0
1244,PROD-168102,PROD-170288 SEG-516312 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,0,0,4,0.0,0
1245,PROD-168103,PROD-170287 SEG-516312 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,0,0,3,0.0,0
1246,PROD-168110,PROD-170277 SEG-516309 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,2,0.0,0
610,PROD-156880,PROD-104443 SEG-500639 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,10,0,0,3,0.0,0
611,PROD-156885,PROD-104409 SEG-500633 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,11,0,0,1,0.0,0
2321,PROD-194285,PROD-114479 SEG-502549 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,0,0,3,0.0,0
1250,PROD-168470,PROD-110251 SEG-502137 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,5,1,0,1,0.0,1
1252,PROD-168474,PROD-189906 SEG-520646 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,18,1,1,4,0.0,2
1876,PROD-175952,PROD-153467 SEG-512522 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,40,0,0,0,0.0,0
1877,PROD-175955,PROD-152547 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,40,0,0,0,0.0,0
1878,PROD-175956,PROD-152548 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,40,0,0,0,0.0,0
1879,PROD-175957,PROD-152549 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1880,PROD-175959,PROD-152551 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1881,PROD-175960,PROD-152552 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1882,PROD-175961,PROD-152553 SEG-512316 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,1,0,0,0.0,1
1256,PROD-168478,PROD-189904 SEG-520646 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,C,17,0,0,1,0.0,0
1257,PROD-168481,PROD-110244 SEG-502136 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,C,5,0,0,1,0.0,0
1258,PROD-168499,PROD-187243 SEG-520058 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,C,18,0,0,0,0.0,0
1259,PROD-168500,PROD-187244 SEG-520058 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,18,0,0,4,0.0,0
1260,PROD-168505,PROD-187390 SEG-520083 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,9,0,0,1,0.0,0
1261,PROD-168512,PROD-187384 SEG-520082 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,7,0,0,0,0.0,0
2198,PROD-183817,PROD-103482 SEG-500475 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,0,0,0,0.0,0
632,PROD-157417,PROD-104874 SEG-500746 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,0,5,0.0,0
637,PROD-157484,PROD-155888 SEG-513288 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,0,2,0.0,0
355,PROD-146038,PROD-190024 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,28,0,0,5,0.0,0
644,PROD-157533,PROD-122579 SEG-504599 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,C,11,2,0,0,0.0,2
614,PROD-156898,PROD-104383 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,13,0,0,0,0.0,0
1277,PROD-168547,PROD-187356 SEG-520078 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,2,0,1,0.0,2
1278,PROD-168550,PROD-187343 SEG-520075 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,0,0,1,0.0,0
1280,PROD-168552,PROD-187345 SEG-520075 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,18,0,0,5,0.0,0
1285,PROD-168757,PROD-122110 SEG-504480 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,3,0.0,0
1287,PROD-168759,PROD-122107 SEG-504480 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,B,19,0,0,8,0.0,0
1866,PROD-175925,PROD-173849 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,0,0.0,0
1867,PROD-175927,PROD-173842 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,0,0.0,0
1868,PROD-175940,PROD-153425 SEG-512517 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,40,0,0,0,0.0,0
1869,PROD-175941,PROD-153426 SEG-512517 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1871,PROD-175943,PROD-153428 SEG-512517 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,0,0,1,0.0,0
1872,PROD-175944,PROD-153429 SEG-512517 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,0,0.0,0
1873,PROD-175945,PROD-153421 SEG-512517 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,1,0.0,0
1875,PROD-175951,PROD-153466 SEG-512522 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,0,1,0.0,0
1319,PROD-168800,PROD-168326 SEG-515962 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,6,0.0,0
1321,PROD-168802,PROD-168328 SEG-515962 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,0,0.0,0
1289,PROD-168761,PROD-122109 SEG-504480 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,1,0,5,0.0,1
1290,PROD-168762,PROD-122130 SEG-504484 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
1291,PROD-168763,PROD-122128 SEG-504484 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,3,0.0,0
1292,PROD-168764,PROD-122127 SEG-504484 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
1293,PROD-168765,PROD-122126 SEG-504484 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,20,0,0,6,0.0,0
1294,PROD-168766,PROD-122129 SEG-504484 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,3,0.0,0
1295,PROD-168767,PROD-122105 SEG-504479 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,1,0.0,0
1296,PROD-168768,PROD-122103 SEG-504479 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,1,0.0,0
1299,PROD-168771,PROD-122104 SEG-504479 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,1,0.0,0
1300,PROD-168772,PROD-122125 SEG-504483 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
1304,PROD-168776,PROD-122124 SEG-504483 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,7,0.0,0
350,PROD-146001,PROD-190062 SEG-520677 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,15,0,0,1,0.0,0
351,PROD-146002,PROD-190063 SEG-520677 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,C,12,0,0,5,0.0,0
354,PROD-146037,PROD-190023 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,C,26,0,0,0,0.0,0
618,PROD-156902,PROD-108087 SEG-501601 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,10,0,0,1,0.0,0
2245,PROD-188459,PROD-122935 SEG-504713 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,8,0,0,0,0.0,0
2246,PROD-188460,PROD-122934 SEG-504713 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,8,0,0,0,0.0,0
2248,PROD-188465,PROD-122944 SEG-504715 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,8,0,0,0,0.0,0
2249,PROD-188467,PROD-122946 SEG-504715 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,8,0,0,0,0.0,0
2250,PROD-188473,PROD-129722 SEG-506466 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,0,0,0,0.0,0
2253,PROD-188476,PROD-129718 SEG-506466 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,0,0,2,0.0,0
2254,PROD-189753,PROD-121187 SEG-504198 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,9,0,0,0,0.0,0
2255,PROD-189754,PROD-121186 SEG-504198 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,9,0,0,0,0.0,0
2256,PROD-189770,PROD-121182 SEG-504197 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,9,0,0,0,0.0,0
2257,PROD-190338,PROD-137215 SEG-508422 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,0,0,2,0.0,0
2259,PROD-190340,PROD-137217 SEG-508422 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,0,0,0,0.0,0
1864,PROD-175923,PROD-173847 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,0,0.0,0
1865,PROD-175924,PROD-173848 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,0,0.0,0
1313,PROD-168793,PROD-168334 SEG-515963 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
1318,PROD-168799,PROD-168327 SEG-515962 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
1333,PROD-168819,PROD-170241 SEG-516301 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,11,0.0,0
1335,PROD-168821,PROD-170239 SEG-516301 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,9,0.0,0
1337,PROD-168823,PROD-170253 SEG-516303 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
195,PROD-131808,PROD-174405 SEG-517038 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,C,18,2,2,4,0.0,4
1846,PROD-175755,PROD-113997 SEG-502512 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,15,0,0,0,0.0,0
1847,PROD-175756,PROD-113998 SEG-502512 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,15,0,0,0,0.0,0
1848,PROD-175757,PROD-113999 SEG-502512 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,A,15,0,0,0,0.0,0
1850,PROD-175759,PROD-114001 SEG-502512 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,A,15,0,0,1,0.0,0
1855,PROD-175768,PROD-114762 SEG-502579 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,6,0,0,0,0.0,0
1856,PROD-175770,PROD-114764 SEG-502579 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,5,0,0,0,0.0,0
1857,PROD-175823,PROD-112764 SEG-502407 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,11,0,0,1,0.0,0
1859,PROD-175825,PROD-112766 SEG-502407 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,11,0,0,2,0.0,0
1860,PROD-175826,PROD-112767 SEG-502407 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,11,0,0,2,0.0,0
1861,PROD-175828,PROD-112760 SEG-502407 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,C,11,0,0,0,0.0,0
1862,PROD-175921,PROD-173845 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,0,0.0,0
1863,PROD-175922,PROD-173846 SEG-516959 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,0,0,1,0.0,0
1347,PROD-168834,PROD-170357 SEG-516328 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,3,0.0,0
1348,PROD-168835,PROD-170356 SEG-516328 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,5,0.0,0
1350,PROD-168839,PROD-170352 SEG-516327 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,2,0.0,0
1351,PROD-168840,PROD-170351 SEG-516327 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,20,0,0,3,0.0,0
1352,PROD-168841,PROD-170350 SEG-516327 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
619,PROD-156903,PROD-108088 SEG-501601 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,11,0,0,2,0.0,0
1323,PROD-168805,PROD-168189 SEG-515931 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
1324,PROD-168806,PROD-168188 SEG-515931 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
620,PROD-156904,PROD-108089 SEG-501601 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,13,0,0,2,0.0,0
1326,PROD-168809,PROD-168342 SEG-515965 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,0,0.0,0
1327,PROD-168810,PROD-168341 SEG-515965 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,2,0.0,0
1328,PROD-168811,PROD-168340 SEG-515965 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
1329,PROD-168815,PROD-170245 SEG-516302 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
1330,PROD-168816,PROD-170244 SEG-516302 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,2,0.0,0
1331,PROD-168817,PROD-170247 SEG-516302 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,0,0.0,0
1332,PROD-168818,PROD-170243 SEG-516301 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,1,0.0,0
621,PROD-156925,PROD-108141 SEG-501617 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,10,0,0,2,0.0,0
188,PROD-129497,PROD-102673 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,1,0,0,0.0,1
622,PROD-156926,PROD-108137 SEG-501617 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,12,0,0,1,0.0,0
193,PROD-131806,PROD-174407 SEG-517040 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,C,16,0,0,4,0.0,0
1358,PROD-168853,PROD-148659 SEG-511371 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,23,4,0,6,0.0,4
1359,PROD-168854,PROD-148660 SEG-511371 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,23,8,0,1,0.0,8
624,PROD-156931,PROD-108103 SEG-501608 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,11,0,0,2,0.0,0
625,PROD-156935,PROD-108090 SEG-501601 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,16,0,0,1,0.0,0
1338,PROD-168824,PROD-170251 SEG-516303 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,6,0.0,0
1339,PROD-168825,PROD-170250 SEG-516303 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,5,0.0,0
1340,PROD-168826,PROD-170249 SEG-516303 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,0,0,7,0.0,0
1342,PROD-168829,PROD-170236 SEG-516300 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,2,0.0,0
1343,PROD-168830,PROD-170235 SEG-516300 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,2,0.0,0
1344,PROD-168831,PROD-170234 SEG-516300 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,2,0.0,0
1345,PROD-168832,PROD-170237 SEG-516300 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,0,0,3,0.0,0
1346,PROD-168833,PROD-170359 SEG-516328 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,0,0,1,0.0,0
626,PROD-156936,PROD-108086 SEG-501601 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,18,0,0,5,0.0,0
658,PROD-158525,PROD-174036 SEG-516985 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,4,0,3,0.0,4
1384,PROD-169086,PROD-136944 SEG-508372 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,11,0,0,0,0.0,0
1385,PROD-169097,PROD-136942 SEG-508372 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,11,0,0,1,0.0,0
1386,PROD-169249,PROD-112723 SEG-502403 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,0,0,4,0.0,0
1387,PROD-169250,PROD-112726 SEG-502403 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,0,0,3,0.0,0
1389,PROD-169252,PROD-112728 SEG-502403 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,0,11,0.0,0
1390,PROD-169253,PROD-112727 SEG-502403 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,0,18,0.0,0
1840,PROD-175422,PROD-112093 SEG-502337 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,0,7,0.0,0
1841,PROD-175423,PROD-112091 SEG-502337 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,0,0,2,0.0,0
